efficiencySum	efficiencyAvg	efficiencyMax	effectiveSizeSum	effectiveSizeAvg	effectiveSizeMax	constraintSum	constraintAvg	constraintMax	hierarchySum	hierarchyAvg	hierarchyMax	class
4,024072914	0,503009114	0,871184648	152,6763361	19,08454202	78,40661836	4,746230796	0,593278849	0,857461248	3,821266951	0,477658369	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,871184648	0,935592324	1	79,40661836	39,70330918	78,40661836	1,279278318	0,639639159	1	1,649683999	0,824841999	1	strong
4,456220433	0,557027554	0,871184648	167,0895583	20,88619479	78,40661836	4,198508352	0,524813544	0,748226475	3,182739561	0,397842445	0,790892678	strong
2,318848512	0,579712128	0,871184648	108,0800478	27,02001195	78,40661836	2,453016283	0,613254071	0,816637898	2,667917325	0,666979331	0,745997606	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,724275366	0,574758455	0,871184648	90,2428534	30,08095113	78,40661836	1,844142692	0,614714231	0,816637898	1,950757332	0,650252444	0,745997606	strong
1,965757794	0,655252598	0,871184648	97,24381274	32,41460425	78,40661836	1,739927923	0,579975974	0,851776013	1,593390633	0,531130211	0,717159993	strong
2,759847874	0,689961969	0,871184648	140,1628913	35,04072283	78,40661836	2,80863773	0,702159433	1,196247713	2,188763083	0,547190771	0,790892678	strong
1,66113564	0,55371188	0,871184648	91,83578522	30,61192841	78,40661836	1,689902121	0,563300707	0,780390815	2,090414245	0,696804748	0,765271879	strong
1,66113564	0,55371188	0,871184648	91,83578522	30,61192841	78,40661836	1,689902121	0,563300707	0,780390815	2,090414245	0,696804748	0,765271879	strong
1,340984868	0,670492434	0,871184648	86,39322209	43,19661104	78,40661836	0,909511306	0,454755653	0,630232987	1,325142365	0,662571183	0,675458366	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,66113564	0,55371188	0,871184648	91,83578522	30,61192841	78,40661836	1,689902121	0,563300707	0,780390815	2,090414245	0,696804748	0,765271879	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,891872847	0,630624282	0,871184648	95,20742976	31,73580992	78,40661836	1,657737781	0,55257926	0,748226475	2,071139971	0,69037999	0,745997606	strong
1,708959895	0,854479947	0,871184648	130,3486836	65,17434182	78,40661836	0,864163542	0,432081771	0,584885224	1,440576677	0,720288339	0,790892678	strong
1,724275366	0,574758455	0,871184648	90,2428534	30,08095113	78,40661836	1,844142692	0,614714231	0,816637898	1,950757332	0,650252444	0,745997606	strong
1,26652333	0,422174443	0,696372558	30,11923011	10,03974337	23,67666698	1,739947348	0,579982449	0,780390815	1,433913971	0,477971324	0,765271879	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
3,456220433	0,691244087	0,871184648	163,8395583	32,76791166	78,40661836	2,546014914	0,509202983	0,748226475	2,698912537	0,539782507	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
4,508423171	0,563552896	0,871184648	168,8615857	21,10769821	78,40661836	4,593902729	0,574237841	0,816637898	3,664458783	0,458057348	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
2,302234387	0,575558597	0,871184648	89,27697064	22,31924266	78,40661836	2,472998652	0,618249663	0,843450778	1,842630399	0,4606576	0,675458366	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,422072628	0,711036314	0,871184648	87,22082602	43,61041301	78,40661836	1,027504794	0,513752397	0,748226475	1,395681605	0,697840802	0,745997606	strong
1,708959895	0,854479947	0,871184648	130,3486836	65,17434182	78,40661836	0,864163542	0,432081771	0,584885224	1,440576677	0,720288339	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
4,602996317	0,57537454	0,871184648	185,6987801	23,21234751	78,40661836	4,59368795	0,574210994	0,816637898	4,362975523	0,54537194	0,790892678	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
2,759847874	0,689961969	0,871184648	140,1628913	35,04072283	78,40661836	2,80863773	0,702159433	1,196247713	2,188763083	0,547190771	0,790892678	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
1,807575466	0,602525155	0,837775247	60,92866902	20,30955634	51,94206529	1,804355315	0,601451772	0,630232987	1,720822561	0,57360752	0,790892678	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
1,26652333	0,422174443	0,696372558	30,11923011	10,03974337	23,67666698	1,739947348	0,579982449	0,780390815	1,433913971	0,477971324	0,765271879	strong
2,767960533	0,553592107	0,871184648	101,2658401	20,25316802	78,40661836	3,435016241	0,687003248	0,897429622	2,173090706	0,434618141	0,717159993	strong
2,318848512	0,579712128	0,871184648	108,0800478	27,02001195	78,40661836	2,453016283	0,613254071	0,816637898	2,667917325	0,666979331	0,745997606	strong
2,067557207	0,689185736	0,871184648	103,0832853	34,36109511	78,40661836	1,212903216	0,404301072	0,609088371	1,162022253	0,387340751	0,649683999	strong
2,340984868	0,780328289	1	87,39322209	29,13107403	78,40661836	1,909511306	0,636503769	1	2,325142365	0,775047455	1	strong
3,466323036	0,577720506	0,871184648	149,8062196	24,96770327	78,40661836	4,02019337	0,670032228	1,196247713	3,22761831	0,537936385	0,790892678	strong
3,734161126	0,533451589	0,871184648	172,1332695	24,59046707	78,40661836	3,997284421	0,571040632	0,816637898	4,29347451	0,613353501	0,790892678	strong
3,767593141	0,62793219	0,871184648	144,7171082	24,11951803	78,40661836	4,288532639	0,71475544	1,196247713	3,285054715	0,547509119	0,790892678	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
1,26652333	0,422174443	0,696372558	30,11923011	10,03974337	23,67666698	1,739947348	0,579982449	0,780390815	1,433913971	0,477971324	0,765271879	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,871184648	0,623728216	0,871184648	80,40661836	26,80220612	78,40661836	2,009504752	0,669834917	0,897429622	0,900854986	0,300284995	0,649683999	strong
2,959847874	0,591969575	0,871184648	141,1628913	28,23257826	78,40661836	3,232355937	0,646471187	1,196247713	2,502180089	0,500436018	0,790892678	strong
1,173387386	0,586693693	0,871184648	81,42864574	40,71432287	78,40661836	1,095916216	0,547958108	0,816637898	1,204759726	0,602379863	0,649683999	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
1,888663226	0,629554409	0,837775247	61,75627295	20,58542432	51,94206529	2,529359412	0,843119804	1,196247713	1,539079084	0,513026361	0,790892678	strong
4,339653388	0,542456674	0,871184648	128,4634456	16,0579307	78,40661836	4,74109346	0,592636682	0,935861454	3,907325962	0,488415745	0,717159993	strong
2,137707979	0,534426995	0,871184648	108,5258485	27,13146212	78,40661836	2,019225667	0,504806417	0,780390815	2,08359797	0,520899492	0,765271879	strong
