efficiencySum	efficiencyAvg	efficiencyMax	effectiveSizeSum	effectiveSizeAvg	effectiveSizeMax	constraintSum	constraintAvg	constraintMax	hierarchySum	hierarchyAvg	hierarchyMax	developers	commits	updates	class
2,872059144	0,574411829	0,862442189	93,89550925	18,77910185	52,60897351	2,719080979	0,543816196	0,822528879	2,600744618	0,520148924	0,745678316	5	101	25	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	72	29	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	95	29	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	27	8	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	24	8	strong
6,490951197	0,8113689	1	125,3977648	15,6747206	52,60897351	4,190001974	0,523750247	1	4,218590895	0,527323862	1	8	97	19	strong
6,524364677	0,652436468	0,862442189	131,4531819	13,14531819	52,60897351	5,466266596	0,54662666	0,743015381	3,377096463	0,337709646	0,775513652	10	63	26	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	110	12	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	75	28	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	149	22	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	75	19	strong
2,573822968	0,857940989	1	57,87725819	19,2924194	52,60897351	1,712008568	0,570669523	1	2,021297731	0,67376591	1	3	95	18	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	157	18	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	73	15	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	65	18	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	198	18	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	62	15	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	123	11	strong
7,684030698	0,698548245	0,949656224	156,7097802	14,24634365	52,60897351	4,936561776	0,448778343	0,687807205	4,194132448	0,381284768	0,775513652	11	143	20	strong
4,138979628	0,827795926	0,87473262	116,8558539	23,37117078	52,60897351	2,687510254	0,537502051	0,889054433	1,728093818	0,345618764	0,669259145	5	30	7	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	134	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	154	16	strong
1,74138505	0,870692525	0,949656224	19,63320141	9,816600707	15,83457652	0,88599963	0,442999815	0,534370503	1,011283073	0,505641536	0,626167963	2	69	11	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	137	16	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	137	9	strong
5,581599109	0,797371301	1	138,0955937	19,72794195	52,60897351	3,697575373	0,528225053	1	3,834088433	0,547726919	1	7	123	21	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	99	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	188	18	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	94	13	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	54	8	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	62	15	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	96	22	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	125	15	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	88	16	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	210	28	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	120	9	strong
4,453958443	0,636279778	0,862442189	123,4823745	17,64033921	52,60897351	2,830216847	0,404316692	0,742193423	2,802940536	0,400420077	0,745678316	7	109	10	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	200	25	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	171	24	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	72	18	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	72	23	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	133	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	161	24	strong
1,74138505	0,870692525	0,949656224	19,63320141	9,816600707	15,83457652	0,88599963	0,442999815	0,534370503	1,011283073	0,505641536	0,626167963	2	123	11	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	115	13	strong
1,500364929	0,750182465	0,862442189	58,98820092	29,49410046	52,60897351	1,051331895	0,525665948	0,687807205	1,444772796	0,722386398	0,775513652	2	139	19	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	121	18	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	137	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	121	13	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	104	8	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	107	10	strong
4,69778342	0,469778342	0,862442189	132,1184136	13,21184136	52,60897351	4,265957758	0,426595776	0,600973876	2,985717756	0,298571776	0,669259145	10	127	27	strong
1,573822968	0,786911484	0,862442189	56,87725819	28,43862909	52,60897351	0,712008568	0,356004284	0,363524691	1,021297731	0,510648865	0,669259145	2	87	13	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	93	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	155	19	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	100	12	strong
2,962476318	0,592495264	0,862442189	73,03365853	14,60673171	52,60897351	2,330545293	0,466109059	0,615096926	1,558498829	0,311699766	0,669259145	5	92	19	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	29	9	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	155	17	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	156	20	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	41	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	135	14	strong
1,500364929	0,750182465	0,862442189	58,98820092	29,49410046	52,60897351	1,051331895	0,525665948	0,687807205	1,444772796	0,722386398	0,775513652	2	149	25	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	112	6	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	82	17	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	142	12	strong
2,624126266	0,656031567	0,862442189	84,17892411	21,04473103	52,60897351	2,080920301	0,520230075	0,687807205	2,131659883	0,532914971	0,775513652	4	87	10	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	150	18	strong
2,179232233	0,726410744	0,862442189	90,36452549	30,1215085	52,60897351	1,580259656	0,526753219	0,854231492	1,687904052	0,562634684	0,669259145	3	28	5	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	50	14	strong
1,129778899	0,564889449	0,816790044	38,0075074	19,0037537	36,75555198	1,104696897	0,552348448	0,742193423	1,275542227	0,637771113	0,745678316	2	89	8	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	138	21	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	33	13	strong
2,872059144	0,574411829	0,862442189	93,89550925	18,77910185	52,60897351	2,719080979	0,543816196	0,822528879	2,600744618	0,520148924	0,745678316	5	121	21	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	70	24	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	135	16	strong
1,523946244	0,761973122	0,816790044	51,60583218	25,80291609	36,75555198	0,630724378	0,315362189	0,362503473	0,992907186	0,496453593	0,529863911	2	113	12	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	43	12	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	148	19	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	97	13	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	84	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	133	15	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	47	16	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	37	14	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	127	17	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	36	14	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	39	13	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	32	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	143	19	strong
4,079215344	0,679869224	1	108,7457894	18,12429824	52,60897351	3,164773005	0,527462167	1	3,954769486	0,659128248	1	6	107	19	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	40	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	141	10	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	116	13	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	82	20	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	60	16	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	40	13	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	29	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	131	12	strong
4,344460057	0,543057507	0,862442189	104,5372097	13,06715121	52,60897351	4,732554971	0,591569371	0,864647767	2,944301118	0,36803764	0,775513652	8	117	15	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	96	14	strong
2,252759384	0,750919795	0,862442189	83,06482346	27,68827449	52,60897351	1,429221989	0,47640733	0,687807205	1,916497925	0,638832642	0,775513652	3	202	31	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	66	14	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	82	10	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	129	15	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	65	7	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	134	26	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	122	6	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	53	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	98	14	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	131	19	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	129	14	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	88	6	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	115	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	93	12	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	94	15	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	74	11	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	127	16	strong
6,228832481	0,77860406	1	113,6248176	14,2031022	52,60897351	4,766497262	0,595812158	1	4,035753474	0,504469184	1	8	108	21	strong
3,328329833	0,665665967	0,816790044	66,38647604	13,27729521	36,75555198	1,859384086	0,371876817	0,479715497	1,337850111	0,267570022	0,529863911	5	115	14	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	113	11	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	57	17	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	49	14	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	36	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	96	9	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	89	13	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	76	13	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	115	1	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	151	10	strong
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	131	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	95	9	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	125	16	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	109	12	strong
2,326962309	0,581740577	0,862442189	62,59090242	15,64772561	52,60897351	2,036601989	0,509150497	0,800945344	1,123234272	0,280808568	0,669259145	4	87	7	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	78	8	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	139	15	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	83	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	133	12	strong
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	143	17	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	92	11	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	73	13	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	106	10	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	60	13	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	114	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	92	14	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	84	11	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	76	8	strong
4,344460057	0,543057507	0,862442189	104,5372097	13,06715121	52,60897351	4,732554971	0,591569371	0,864647767	2,944301118	0,36803764	0,775513652	8	110	12	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	64	14	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	69	15	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	139	17	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	125	13	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	138	23	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	147	16	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	123	14	strong
