efficiencySum	efficiencyAvg	efficiencyMax	effectiveSizeSum	effectiveSizeAvg	effectiveSizeMax	constraintSum	constraintAvg	constraintMax	hierarchySum	hierarchyAvg	hierarchyMax	developers	commits	updates	class
3,103107501	0,775776875	0,958750931	140,4595625	35,11489063	81,49382913	1,122473182	0,280618296	0,386360972	1,911002529	0,477750632	0,861742466	4	0	0	less
2,059079206	0,686359735	0,958750931	93,90006636	31,30002212	81,49382913	2,270454835	0,756818278	0,958148671	2,247617896	0,749205965	0,861742466	3	27	9	less
3,777430015	0,944357504	1	100,6860899	25,17152248	81,49382913	2,707541434	0,676885358	1	3,42712609	0,856781522	1	4	20	9	less
4,114691119	0,51433639	0,813205348	87,62909201	10,9536365	34,85668546	3,646297258	0,455787157	0,949889746	2,988048544	0,373506068	0,751253531	8	3	0	less
3,103107501	0,775776875	0,958750931	140,4595625	35,11489063	81,49382913	1,122473182	0,280618296	0,386360972	1,911002529	0,477750632	0,861742466	4	1	0	less
3,933861501	0,655643584	0,958750931	159,6486485	26,60810809	81,49382913	1,836601034	0,306100172	0,429826237	2,651635435	0,441939239	0,861742466	6	15	4	less
2,201291403	0,733763801	0,796051904	34,19367433	11,39789144	19,10524571	1,337645307	0,445881769	0,666349542	1,387155825	0,462385275	0,502895848	3	16	3	less
4,029581461	0,67159691	0,818679084	92,30264959	15,38377493	26,01661291	2,170971486	0,361828581	0,949889746	2,548706518	0,42478442	0,751253531	6	54	3	less
1,87610201	0,268014573	0,767371852	20,46507428	2,92358204	13,81269333	3,226463184	0,460923312	0,510225885	1,124391852	0,160627407	0,436182012	7	47	7	less
2,059079206	0,686359735	0,958750931	93,90006636	31,30002212	81,49382913	2,270454835	0,756818278	0,958148671	2,247617896	0,749205965	0,861742466	3	87	9	less
1,958750931	0,979375465	1	82,49382913	41,24691456	81,49382913	1,362416418	0,681208209	1	1,861742466	0,930871233	1	2	45	3	less
1,850116393	0,616705464	0,958750931	84,60868857	28,20289619	81,49382913	1,442850878	0,480950293	0,650608223	1,542856855	0,514285618	0,861742466	3	33	12	less
5,478227124	0,608691903	0,958750931	169,2781431	18,80868256	81,49382913	4,29054655	0,476727394	0,949889746	3,69484227	0,41053803	0,861742466	9	57	18	less
7,361459126	0,613454927	0,958750931	225,0712003	18,75593336	81,49382913	4,328665828	0,360722152	0,589510577	3,506721605	0,2922268	0,876604248	12	34	4	less
2,14601784	0,71533928	0,818679084	42,26892886	14,08964295	23,96833476	1,136742633	0,378914211	0,581375607	1,196906786	0,398968929	0,565383624	3	14	4	less
2,201291403	0,733763801	0,796051904	34,19367433	11,39789144	19,10524571	1,337645307	0,445881769	0,666349542	1,387155825	0,462385275	0,502895848	3	6	3	less
1,800677488	0,900338744	1	24,21964715	12,10982357	23,21964715	1,398720127	0,699360064	1	1,876604248	0,938302124	1	2	5	1	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,759700798	0,689925199	0,958750931	108,5454972	27,1363743	81,49382913	1,65853869	0,414634673	0,542940131	1,320477502	0,330119375	0,861742466	4	43	8	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	3	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	7	1	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	4	0	less
2,277430015	0,759143338	0,958750931	99,6860899	33,22869663	81,49382913	1,306458416	0,435486139	0,598916982	1,437701355	0,479233785	0,861742466	3	17	6	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	3	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	11	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	4	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	11	0	less
4,029581461	0,67159691	0,818679084	92,30264959	15,38377493	26,01661291	2,170971486	0,361828581	0,949889746	2,548706518	0,42478442	0,751253531	6	54	5	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
7,690162375	0,366198208	0,822331395	235,9372147	11,23510546	46,05055809	4,987011829	0,237476754	0,633391313	6,135100255	0,292147631	0,876604248	21	19	1	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	11	0	less
1,39804737	0,699023685	0,958750931	84,5689042	42,2844521	81,49382913	1,013328519	0,506664259	0,650912101	1,628768733	0,814384366	0,861742466	2	22	4	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	3	0	less
3,933861501	0,655643584	0,958750931	159,6486485	26,60810809	81,49382913	1,836601034	0,306100172	0,429826237	2,651635435	0,441939239	0,861742466	6	11	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	4	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	11	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,580063339	0,860021113	0,958750931	106,3547461	35,45158204	81,49382913	1,327904484	0,442634828	0,566767939	2,021407483	0,673802494	0,876604248	3	46	1	less
2,155335521	0,718445174	0,796051904	34,10176257	11,36725419	19,10524571	1,225258566	0,408419522	0,5539628	0,939109542	0,313036514	0,502895848	3	37	4	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	3	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	4	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	4	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	15	1	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	11	0	less
4,032600508	0,806520102	1	130,681811	26,13636221	81,49382913	2,559073387	0,511814677	1	3,310152349	0,66203047	1	5	24	3	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	3	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,044481769	0,681493923	0,789361057	38,25531722	12,75177241	33,15316438	1,243073308	0,414357769	0,575535071	0,620554667	0,206851556	0,347237692	3	24	3	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	14	1	less
2,277430015	0,759143338	0,958750931	99,6860899	33,22869663	81,49382913	1,306458416	0,435486139	0,598916982	1,437701355	0,479233785	0,861742466	3	14	3	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
2,969311792	0,593862358	0,813205348	81,44272553	16,28854511	34,85668546	2,610307487	0,522061497	0,805070158	2,046056603	0,409211321	0,690077672	5	0	0	less
